Training Set,Number of Words Removed,Percentage of Words Removed
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_13.txt,35,0.10805470655428451
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_14.txt,36,0.11114198388440855
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_9.txt,1200,3.704732796147084
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_6.txt,180,0.5557099194220569
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_10.txt,230,0.7100737859281878
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_7.txt,16,0.049396437281956196
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_3.txt,131,0.4044333302460501
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_5.txt,43,0.13275292519527682
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_11.txt,53,0.163625698496503
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_8.txt,205,0.6328918526751295
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_16.txt,1863,5.751597666018341
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_19.txt,108,0.33342595165323985
SemEval2018-T3-train-taskA_emoji_1-emoji_frequency_non_ironic_17.txt,315,0.9724923589886032
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_vs_non_ironic_16.txt,1478,4.562995893921155
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_vs_non_ironic_1.txt,212,0.6545027939859835
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_15.txt,57,0.17597480781698494
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_12.txt,38,0.11731653854465662
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_9.txt,20,0.06174554660245235
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_18.txt,38,0.11731653854465662
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_8.txt,18,0.05557099194220427
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_6.txt,45,0.13892747985551068
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_14.txt,30,0.09261831990367853
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_5.txt,732,2.2598870056497162
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_7.txt,29,0.08953104257355449
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_8.txt,50,0.15436386650613088
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_2.txt,27,0.08335648791330641
SemEval2018-T3-train-taskA_emoji_3-emoji_frequency_non_ironic_7.txt,49,0.15127658917600684
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_8.txt,89,0.27476768238091154
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_20.txt,156,0.48161526349912265
SemEval2018-T3-train-taskA_emoji_1-gram_frequency_non_ironic_6.txt,824,2.543916520021
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_9.txt,95,0.29329134636164156
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_16.txt,38,0.11731653854465662
SemEval2018-T3-train-taskA_emoji_2-emoji_frequency_non_ironic_5.txt,69,0.2130221357784592
SemEval2018-T3-train-taskA_emoji_3-gram_frequency_non_ironic_20.txt,57,0.17597480781698494
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_vs_non_ironic_15.txt,1443,4.454941187366856
SemEval2018-T3-train-taskA_emoji_2-gram_frequency_non_ironic_17.txt,143,0.44148065820752436
SemEval2018-T3-train-taskA_emoji_4-gram_frequency_non_ironic_2.txt,5,0.015436386650605982
CONTROL-PERCENTAGE-SemEval2018-T3-train-taskA_emoji_ironic_vs_non_ironic_20.txt,1784,5.507702756938656
SemEval2018-T3-train-taskA_emoji_4-emoji_frequency_non_ironic_4.txt,26,0.08026921058318237
